abnormal	2016-03-08	DBC
DBC	1.0	0.8560388684272766
GLD	0.7729452848434448	0.0
IEF	0.8983558416366577	0.0
TLT	0.896395742893219	0.6923289895057678
VTI	0.9833166003227234	0.0
normal	2016-03-08
DXJS	0.0	0.0
GLD	0.0	0.0
IEF	0.0	0.0
TLT	0.0	1.0
VTI	0.19262543320655823	0.44827285408973694
abnormal	2016-08-22	DXJS
DXJS	1.0	0.0
GLD	0.8964880108833313	0.018336616456508636
IEF	1.0	0.0
TLT	0.0	0.0
VTI	1.0	0.0
normal	2016-06-20
DBC	0.12560594081878662	1.0
GLD	0.0	0.0
IEF	0.7666007876396179	0.0
TLT	0.0	0.8931875228881836
VTI	0.0	0.8115105032920837
abnormal	2016-12-14	DBC
DBC	1.0	0.0
GLD	0.0	0.18591196835041046
IEF	0.9376041889190674	0.0
TLT	1.0	1.0
VTI	1.0	1.0
normal	2016-06-28
DBC	1.0	0.2933279275894165
GLD	0.7919796705245972	0.0
IEF	1.0	0.060809385031461716
TLT	0.0	0.0
VTI	0.0	0.0
abnormal	2016-08-29	DBC
DBC	1.0	0.0
GLD	1.0	1.0
IEF	1.0	0.0
TLT	1.0	0.7754818201065063
VTI	0.7308186888694763	0.0
normal	2016-07-06
DBC	1.0	0.9220437407493591
GLD	0.0	0.9586710929870605
IEF	0.0	0.0
TLT	0.0	0.0
VTI	0.0	1.0
abnormal	2018-04-02	TLT
DBC	0.0	0.0
GLD	1.0	0.3762028217315674
IEF	1.0	0.1765815019607544
TLT	1.0	0.0
VTI	1.0	0.0
normal	2016-07-14
DBC	0.0	0.25483062863349915
GLD	0.5689916610717773	0.0
IEF	0.0	0.0
TLT	0.5809553861618042	1.0
VTI	1.0	0.026414155960083008
abnormal	2016-07-29	DBC
DBC	1.0	0.0
GLD	0.0	1.0
IEF	1.0	0.7281474471092224
TLT	1.0	0.0391463041305542
VTI	1.0	0.0
normal	2016-07-22
DBC	0.0	0.0
GLD	0.9187184572219849	1.0
IEF	0.7477283477783203	0.0
TLT	0.7010915279388428	0.0
VTI	0.966077446937561	0.0
abnormal	2016-07-25	IEF
DBC	0.9531210064888	0.0
GLD	0.9686551690101624	0.0
IEF	1.0	0.0
TLT	0.9836405515670776	1.0
VTI	1.0	0.0
normal	2016-07-25
DBC	1.0	0.0
DDM	0.0	0.0
GLD	0.3693387508392334	0.0
TLT	0.11836135387420654	1.0
VTI	1.0	1.0
abnormal	2017-07-05	GLD
DBC	1.0	0.05995091050863266
DDM	0.6632013916969299	0.0
GLD	1.0	0.0
TLT	1.0	1.0
VTI	0.8015738725662231	1.0
normal	2016-08-02
DBC	0.17912356555461884	0.0
GLD	0.15445254743099213	0.0
IEF	0.0	0.36727237701416016
TLT	0.7890750169754028	0.8925572633743286
VTI	0.62601238489151	0.0
abnormal	2016-11-11	IEF
DBC	0.0	0.0
GLD	1.0	1.0
IEF	1.0	0.0
TLT	1.0	0.37589895725250244
VTI	0.8696345090866089	1.0
normal	2016-08-10
DBC	0.0	0.0
GLD	0.21618831157684326	0.0
IEF	0.0	0.0
TLT	0.0	0.0
VTI	0.0	0.17222699522972107
abnormal	2016-12-13	DBC
DBC	1.0	0.0
GLD	0.0	0.7610813975334167
IEF	1.0	0.0
TLT	1.0	0.7433197498321533
VTI	1.0	0.0
normal	2016-08-18
DBC	1.0	1.0
GLD	0.0	0.0
IEF	0.0	0.10492485761642456
TLT	0.0	1.0
VTI	1.0	1.0
abnormal	2017-01-12	DBC
DBC	1.0	0.0
GLD	1.0	0.8668347597122192
IEF	1.0	0.0
TLT	1.0	0.0
VTI	0.0	0.0
normal	2016-08-26
DBC	0.5239109396934509	1.0
GLD	0.5989322662353516	1.0
IEF	0.15723060071468353	0.0
TLT	0.0	0.0
VTI	0.0	1.0
abnormal	2018-02-09	GLD
DBC	1.0	1.0
GLD	1.0	0.0
IEF	1.0	0.0
TLT	0.9449760913848877	0.33142712712287903
VTI	1.0	1.0
normal	2016-09-19
DBC	0.0	0.0
GLD	0.1423962116241455	0.8285607099533081
IEF	0.9831094145774841	0.3421061635017395
TLT	0.0	0.8149149417877197
VTI	0.5216895341873169	1.0
abnormal	2016-12-19	DBC
DBC	1.0	0.0
GLD	1.0	1.0
IEF	1.0	0.23338443040847778
TLT	1.0	0.0
VTI	0.0	0.4488525390625
normal	2016-09-27
DBC	0.0	0.0
GLD	1.0	0.0
IEF	0.7182909846305847	0.0
TLT	0.0	0.0
VTI	0.0	1.0
abnormal	2018-03-26	IEF
DBC	1.0	0.6506978273391724
GLD	1.0	0.24816711246967316
IEF	1.0	0.0
TLT	0.3486185073852539	0.536751389503479
VTI	1.0	0.0
normal	2017-01-09
DBC	0.6122747659683228	0.0
GLD	0.0	0.0
IEF	0.0	0.0
TLT	0.2111114263534546	0.0
VTI	0.4125376343727112	0.0
abnormal	2017-09-22	DBC
DBC	1.0	0.0
GLD	1.0	1.0
IEF	1.0	0.0
TLT	1.0	0.0
VTI	0.0	0.37449225783348083
normal	2017-01-17
DBC	1.0	0.01742386817932129
GLD	0.0	0.0
IEF	0.0	0.6394393444061279
TLT	0.9032604098320007	0.055637940764427185
VTI	0.0	0.0
abnormal	2017-09-22	VTI
DBC	0.846957802772522	1.0
GLD	0.0	0.0
IEF	0.9776310920715332	0.020075052976608276
TLT	1.0	0.054487019777297974
VTI	1.0	0.0
normal	2017-01-25
DBC	0.0	1.0
GLD	0.0	0.0
IEF	0.0	0.6807610988616943
TLT	0.0	0.0
VTI	1.0	0.0
abnormal	2017-05-09	IEF
DBC	0.7994617819786072	0.4599822461605072
GLD	1.0	1.0
IEF	1.0	0.0
TLT	1.0	0.0
VTI	0.29969942569732666	1.0
normal	2017-02-02
DBC	0.3901379704475403	0.0
GLD	0.0	0.19985312223434448
IEF	0.6767548322677612	0.0
TLT	0.0	1.0
VTI	1.0	0.9190686941146851
abnormal	2017-04-28	TLT
DBC	1.0	0.4637739062309265
GLD	1.0	1.0
IEF	0.0	1.0
TLT	1.0	0.0
VTI	1.0	0.0
normal	2017-02-10
DBC	0.6481682062149048	1.0
GLD	0.0	0.0
IEF	0.0	0.0
TLT	0.71083664894104	0.0
VTI	0.49858495593070984	0.0
abnormal	2017-03-28	TLT
DBC	1.0	0.5775690078735352
GLD	1.0	0.2288418412208557
IEF	1.0	0.25558894872665405
TLT	1.0	0.0
VTI	0.0	0.5710112452507019
normal	2017-03-06
DBC	1.0	0.0
GLD	0.0	0.0
IEF	1.0	0.0
TLT	0.0	1.0
VTI	0.0	0.0
abnormal	2018-08-03	DBC
DBC	1.0	0.0
GLD	0.9718483686447144	0.0
IEF	1.0	0.0
TLT	0.0	0.0
VTI	0.9215831756591797	0.0
normal	2017-03-22
DBC	0.0	0.0
GLD	0.0	0.8042681217193604
IEF	1.0	0.07120287418365479
TLT	0.0	0.0
VTI	0.0	1.0
abnormal	2018-06-15	IEF
DBC	1.0	1.0
GLD	0.0	1.0
IEF	1.0	0.0
TLT	0.8410680294036865	0.0628633052110672
VTI	1.0	1.0
normal	2017-03-30
DBC	0.0	0.3129402697086334
GLD	0.7567249536514282	1.0
IEF	0.08153688907623291	1.0
TLT	0.0	0.0
VTI	0.0	0.0
abnormal	2018-02-27	DBC
DBC	1.0	1.0
GLD	0.9526999592781067	0.6386474370956421
IEF	0.9507908225059509	0.0
TLT	0.3837212026119232	0.0
VTI	0.9913476705551147	0.6614151000976562
normal	2017-04-07
DBC	0.1712322235107422	0.0
GLD	0.30790597200393677	1.0
IEF	0.31442177295684814	0.0
TLT	0.0	0.0
VTI	0.0	0.4547082483768463
abnormal	2017-12-27	IEF
DBC	0.0	0.0
GLD	0.9643672108650208	0.0
IEF	1.0	0.0
