abnormal	2017-09-19	TIP
EEM	0.0	0.29993748664855957
TIP	1.0	0.23813925683498383
TLT	0.9154627919197083	0.0
VEA	0.9721317887306213	0.0
VNQ	0.9642381072044373	0.7176390290260315
VTI	1.0	1.0
normal	2017-09-19
EEM	0.0	0.9962058067321777
TLT	0.0	0.0
USDU	0.0	0.6474186182022095
VEA	0.10721149295568466	0.0
VNQ	0.0	0.034299373626708984
VTI	0.050050124526023865	0.2934311628341675
abnormal	2018-01-10	EEM
EEM	1.0	0.0
TLT	0.9590087532997131	0.0
USDU	0.0	0.0
VEA	1.0	0.556954562664032
VNQ	1.0	0.48806339502334595
VTI	0.9898765087127686	1.0
normal	2017-09-27
EEM	0.0	1.0
TIP	0.0	0.5305602550506592
TLT	0.0	0.0
VEA	0.0	0.0
VNQ	1.0	0.9271674752235413
VTI	1.0	0.0
abnormal	2017-12-19	TLT
EEM	1.0	0.21486741304397583
TIP	0.8675097823143005	0.010942451655864716
TLT	1.0	0.0
VEA	1.0	1.0
VNQ	0.0	0.0
VTI	1.0	1.0
normal	2017-12-19
EEM	0.0	0.0
TIP	0.0	1.0
VEA	0.0	1.0
VNQ	0.0	1.0
VTI	0.0	0.03787592053413391
XMPT	0.0	0.0
abnormal	2019-11-25	VTI
EEM	1.0	1.0
TIP	0.0	0.0
VEA	1.0	1.0
VNQ	1.0	1.0
VTI	1.0	0.0
XMPT	1.0	0.4819592833518982
normal	2017-12-27
EEM	0.0	1.0
TIP	0.0	1.0
TLT	1.0	0.07832831889390945
VEA	0.2780243158340454	0.0
VNQ	0.0	1.0
VTI	0.0	1.0
abnormal	2018-04-11	TLT
EEM	0.9980007410049438	0.0
TIP	0.0	0.0
TLT	1.0	0.0
VEA	1.0	0.1944155991077423
VNQ	1.0	0.0
VTI	0.6451042890548706	0.0
normal	2018-04-11
EEM	1.0	0.4599708020687103
PSI	0.29943791031837463	0.0
TIP	0.2790720462799072	1.0
VEA	0.0	0.0
VNQ	0.0	1.0
VTI	0.0	0.0
abnormal	2018-05-21	EEM
EEM	1.0	0.0
PSI	1.0	0.0
TIP	0.0	0.0
VEA	1.0	0.0
VNQ	1.0	0.1376202553510666
VTI	0.5903722643852234	0.0
normal	2018-05-21
EEM	0.9570387601852417	0.2746902108192444
PSI	0.0	0.0
TIP	0.011277678422629833	0.8026549220085144
VEA	0.0	1.0
VNQ	0.0	0.0
VTI	0.0	0.7452779412269592
abnormal	2018-06-22	PSI
EEM	0.9926256537437439	0.44113603234291077
PSI	1.0	0.0
TIP	1.0	0.0
VEA	0.9911910891532898	0.7700581550598145
VNQ	1.0	1.0
VTI	0.20460636913776398	0.4512925446033478
normal	2018-06-22
EEM	0.0	0.4480297863483429
ROM	0.8175163269042969	0.6807613372802734
TIP	0.0	0.0
VEA	0.0	1.0
VNQ	1.0	0.5166866779327393
VTI	0.0	0.0
abnormal	2019-12-02	TIP
EEM	0.0	0.0
ROM	1.0	0.21392087638378143
TIP	1.0	0.0
VEA	0.5962969064712524	0.0
VNQ	1.0	0.0
VTI	0.9519225358963013	0.3931732475757599
normal	2019-02-01
EEM	0.8951612710952759	0.8983035683631897
TIP	1.0	0.11340242624282837
TLT	0.42955681681632996	0.0
VEA	0.0	0.0
VNQ	0.0	1.0
VTI	0.3731133043766022	0.0
