00
2018-04-20	VTI	1.0	0.0
2018-11-23	TIP	1.0	0.0
2019-05-31	TIP	1.0	0.0
2020-02-27	TIP	1.0	0.0
2020-09-28	EEM	1.0	0.0
01
2016-05-02	VEA	1.0	0.0
2016-05-27	TIP	1.0	1.0
2016-07-01	ROM	1.0	0.0
2016-12-19	ROM	1.0	0.0
2017-07-06	TIP	1.0	0.18093949556350708
2018-08-30	TIP	1.0	0.0
2019-09-03	EEM	1.0	0.0
2020-01-14	TLT	1.0	0.37469321489334106
2020-10-28	TLT	1.0	0.0
2020-11-23	ROM	1.0	0.0
2020-11-25	TLT	1.0	0.0
2021-01-06	EEM	1.0	0.0
2021-02-25	VEA	1.0	0.0
2021-07-07	ROM	1.0	0.0
02
2016-03-02	TLT	1.0	0.0
2016-03-28	EEM	1.0	0.0
2016-06-01	ROM	1.0	0.0
2016-11-29	ROM	1.0	0.0
2017-07-31	EEM	1.0	0.0
2018-03-14	TDIV	1.0	0.0
2019-03-14	TDIV	1.0	0.0
2019-09-12	TLT	1.0	0.0
2020-03-17	VNQ	1.0	0.0
2020-07-14	ROM	1.0	0.0
2020-08-04	VNQ	1.0	0.601902186870575
2020-08-17	EEM	1.0	0.0
2021-10-21	VEA	1.0	0.0
03
2016-04-12	EEM	1.0	0.0
2016-05-10	TLT	1.0	0.0
2016-05-31	EEM	1.0	0.0
2016-06-27	VEA	1.0	0.0
2016-11-14	TDIV	1.0	0.0
2017-08-07	TDIV	1.0	0.0
2018-02-15	TDIV	1.0	0.0
2018-04-18	EEM	1.0	0.0
2018-11-29	TLT	1.0	0.0
2018-12-27	VEA	1.0	0.0
2019-10-18	TLT	1.0	0.0
2020-08-24	TDIV	1.0	0.0
2020-11-05	VNQ	1.0	0.0
2021-01-26	VEA	1.0	0.0
2021-04-20	VTI	1.0	0.22629845142364502
2021-05-19	EEM	1.0	0.0
2021-09-10	EEM	1.0	0.0
04
2016-05-23	RDIV	1.0	0.0
2016-05-31	RDIV	1.0	0.0
2016-09-13	EEM	1.0	0.19881361722946167
2017-01-26	TDIV	1.0	0.0
2017-03-06	VEA	1.0	0.0
2017-03-08	TDIV	1.0	0.0
2017-06-27	TDIV	1.0	0.0
2017-08-11	EEM	1.0	0.0
2018-04-06	EEM	1.0	0.0
2018-06-18	EEM	1.0	0.0
2018-12-13	EEM	1.0	0.0
2019-03-25	VEA	1.0	0.31421372294425964
2019-05-22	RDIV	1.0	0.0
2019-06-20	EEM	1.0	0.0
2020-03-23	VTI	1.0	0.026608597487211227
2020-06-12	VTI	1.0	0.0
2020-10-16	TDIV	1.0	0.0
05
2016-07-01	VEA	1.0	0.0
2016-08-25	FSTA	1.0	0.1715705692768097
2016-10-28	FSTA	1.0	0.0
2017-01-23	RDIV	1.0	0.0
2018-10-19	TDIV	1.0	0.0
2020-03-19	RDIV	1.0	0.0
2020-11-30	FSTA	1.0	0.0
2021-05-21	FSTA	1.0	0.0
2021-06-07	RDIV	1.0	0.0
2021-10-26	VEA	1.0	0.0
2021-10-27	RDIV	1.0	0.0
06
2016-04-14	EEM	1.0	0.28896185755729675
2017-01-05	TDIV	1.0	0.0
2017-02-22	EEM	1.0	0.0
2018-04-11	RDIV	1.0	0.0
2018-04-24	TDIV	1.0	0.0
2018-08-16	TDIV	1.0	0.0
2018-11-20	RDIV	1.0	0.0
2019-09-26	RDIV	1.0	0.0
2019-09-27	TDIV	1.0	0.0
2020-07-22	EEM	1.0	0.0
2020-12-02	RDIV	1.0	0.0
2021-03-11	RDIV	1.0	0.0
2021-05-07	VTI	1.0	0.0
2021-11-03	TDIV	1.0	0.0
2021-11-11	EEM	1.0	0.46679604053497314
2021-12-07	VTI	1.0	0.12727609276771545
07
2016-07-11	EEM	1.0	0.0
2016-07-13	VNQ	1.0	0.0
2017-02-10	TLT	1.0	0.0
2017-03-10	TLT	1.0	0.0
2017-06-28	EEM	1.0	0.0
2018-02-14	VNQ	1.0	0.0
2018-04-23	VEA	1.0	0.09871416538953781
2018-09-06	VTI	1.0	0.0
2019-04-05	EEM	1.0	0.0
2019-05-28	EEM	1.0	0.0
2019-09-27	TLT	1.0	0.0
2020-08-19	EEM	1.0	0.0
2020-09-04	VEA	1.0	0.0
2020-12-21	TDIV	1.0	0.0
2021-08-31	EEM	1.0	0.0
2021-11-03	EEM	1.0	0.0
08
2016-01-05	EEM	1.0	0.0
2016-08-05	TLT	1.0	0.0
2016-10-14	VNQ	1.0	0.0
2017-05-08	TLT	1.0	0.5018877983093262
2018-04-10	EEM	1.0	0.0
2018-11-28	VEA	1.0	0.0
2018-12-26	TIP	1.0	0.3864988684654236
2019-02-11	EEM	1.0	0.0
2020-03-12	EEM	1.0	0.0
09
2018-09-12	VTI	1.0	0.0
2019-07-10	VEA	1.0	0.0
2019-09-04	VTI	1.0	0.0
2021-08-20	TIP	1.0	0.0
10
2017-06-21	VNQ	1.0	0.0
2018-06-28	TIP	1.0	0.31486135721206665
2018-08-01	TIP	1.0	0.0
2018-08-20	VNQ	1.0	0.0
2019-02-14	TLT	1.0	0.0
2019-04-17	VNQ	1.0	0.0
2019-08-09	TIP	1.0	0.0
2020-02-06	EEM	1.0	0.0
2020-04-21	TIP	1.0	0.0
2020-11-18	EEM	1.0	0.0
2021-04-05	TLT	1.0	0.0
2021-11-24	TIP	1.0	0.0
11
2016-01-21	EEM	1.0	0.0
2017-08-02	VTI	1.0	0.0
2018-05-16	TIP	1.0	0.0
2018-08-10	TIP	1.0	0.0
2019-01-04	EEM	1.0	0.0
2019-09-20	VNQ	1.0	0.04952055588364601
2020-07-24	EEM	1.0	0.0
2020-08-11	VTI	1.0	0.0
2020-08-26	VNQ	1.0	0.22221238911151886
2020-11-18	VNQ	1.0	0.2481415867805481
2021-05-03	VTI	1.0	0.0
12
2016-07-25	TIP	1.0	0.0
2020-10-20	EEM	1.0	0.0
2021-01-29	EEM	1.0	0.0
