abnormal	2017-09-19	TIP
EEM	0.0	0.2323554903268814
TIP	1.0	0.18090084195137024
TLT	0.8886400461196899	0.0
VEA	0.9396587610244751	0.0
VNQ	0.9402479529380798	0.605550229549408
VTI	1.0	1.0
normal	2017-09-19
EEM	0.0	0.934432864189148
TLT	0.0	0.0
USDU	0.0	0.6296387910842896
VEA	0.09590288251638412	0.0
VNQ	0.0	0.10348150134086609
VTI	0.07819938659667969	0.3156674802303314
abnormal	2018-01-10	EEM
EEM	1.0	0.0
TLT	0.9371423721313477	0.0
USDU	0.0	0.0
VEA	1.0	0.5698382258415222
VNQ	1.0	0.49106907844543457
VTI	1.0	0.9037569761276245
normal	2017-09-27
EEM	0.0	0.9871706962585449
TIP	0.0	0.5290819406509399
TLT	0.0	0.0
VEA	0.0	0.0
VNQ	1.0	0.785972535610199
VTI	1.0	0.0
abnormal	2017-12-19	TLT
EEM	1.0	0.20615516602993011
TIP	0.7674605250358582	0.03682539984583855
TLT	1.0	0.0
VEA	1.0	1.0
VNQ	0.0	0.0
VTI	1.0	1.0
normal	2017-12-19
EEM	0.0	0.0
TIP	0.0	1.0
VEA	0.0	1.0
VNQ	0.0	1.0
VTI	0.0	0.044783998280763626
XMPT	0.0	0.0
abnormal	2019-11-25	XMPT
EEM	1.0	1.0
TIP	0.0	0.0
VEA	1.0	1.0
VNQ	1.0	1.0
VTI	0.9958547949790955	0.0
XMPT	1.0	0.5456924438476562
normal	2017-12-27
EEM	0.0	1.0
TIP	0.0	1.0
TLT	1.0	0.1678178608417511
VEA	0.2524413764476776	0.0
VNQ	0.0	1.0
VTI	0.0	1.0
abnormal	2018-04-11	EEM
EEM	1.0	0.0
TIP	0.0	0.0
TLT	1.0	0.0
VEA	1.0	0.2290230095386505
VNQ	1.0	0.0
VTI	0.6789770722389221	0.0
normal	2018-04-11
ROM	1.0	0.47465869784355164
TIP	0.31996095180511475	0.0
TLT	0.25042086839675903	1.0
VEA	0.0	0.0
VNQ	0.0	1.0
VTI	0.0	0.0
abnormal	2018-05-21	ROM
ROM	1.0	0.0
TIP	1.0	0.0
TLT	0.0	0.0
VEA	1.0	0.0
VNQ	1.0	0.0
VTI	0.5975505113601685	0.0
normal	2018-05-21
ROM	1.0	0.0
TIP	0.0	0.9611055850982666
TLT	0.0	0.7558445334434509
VEA	1.0	0.8300731182098389
VNQ	0.0	1.0
VTI	0.0	0.0
abnormal	2019-11-01	VEA
ROM	0.7296165227890015	0.9922893047332764
TIP	1.0	1.0
TLT	0.0	0.36242642998695374
VEA	1.0	0.0
VNQ	1.0	1.0
VTI	0.8563741445541382	1.0
normal	2019-02-01
EEM	1.0	0.0
TIP	0.0	0.2718728184700012
TLT	1.0	1.0
VEA	0.0	0.14662034809589386
VNQ	0.9212698936462402	0.0
VTI	0.6513189673423767	0.0
abnormal	2020-09-14	EEM
EEM	1.0	0.0
TIP	1.0	0.3014221489429474
TLT	0.20379586517810822	0.35499975085258484
VEA	1.0	0.18141835927963257
VNQ	1.0	0.0
VTI	0.7354282140731812	1.0
normal	2020-09-14
PIO	0.0	0.0
TIP	0.0	0.0712270736694336
TLT	0.5369982719421387	1.0
VEA	0.0	0.0
VNQ	0.0	0.0
VTI	0.0	1.0
abnormal	2020-12-21	TIP
PIO	0.0	0.0
TIP	1.0	0.0
TLT	1.0	1.0
VEA	0.4735652208328247	1.0
VNQ	1.0	0.0
VTI	1.0	0.022918835282325745
normal	2020-11-09
EEM	0.0	0.0
TIP	0.20295953750610352	1.0
TLT	0.44821932911872864	0.021809816360473633
VEA	0.7386965155601501	0.0
VNQ	0.0	1.0
VTI	0.8493051528930664	0.0
abnormal	2021-02-09	EEM
EEM	1.0	0.0
TIP	1.0	1.0
TLT	1.0	0.0
VEA	1.0	0.25822508335113525
VNQ	0.0	0.0
VTI	0.6670966744422913	0.012432906776666641
normal	2021-02-09
TIP	0.5599879622459412	0.0
TLT	0.0	0.6414502263069153
USIG	0.21782341599464417	1.0
VEA	0.9634005427360535	0.8903989791870117
VNQ	0.015646332874894142	0.19326898455619812
VTI	1.0	0.0
abnormal	2021-07-29	VEA
TIP	0.932215690612793	0.8407771587371826
TLT	0.0	0.15234734117984772
USIG	0.7987109422683716	0.0
VEA	1.0	0.0
VNQ	0.9853440523147583	0.0
VTI	1.0	0.0
normal	2021-07-29
FXH	0.0	0.8955576419830322
TIP	0.0	0.9651179313659668
TLT	0.0	1.0
USIG	1.0	0.0
VNQ	0.7794642448425293	1.0
VTI	0.0	0.0
abnormal	2021-11-09	USIG
FXH	0.9000254273414612	1.0
TIP	0.43452224135398865	0.17236600816249847
TLT	1.0	0.67609041929245
USIG	1.0	0.0
VNQ	1.0	0.5509762167930603
VTI	1.0	0.149532750248909
normal	2021-10-25
TIP	0.0	0.0
TLT	0.0	0.0
USIG	0.4593315124511719	0.0
VEA	0.0	0.0
VNQ	0.0	0.2772951126098633
VTI	0.5083910226821899	0.38619184494018555
